"TIME_STEP","P_Event","Turbidity","Verified_OW_Event_Alarm","Ver_Alarm_Start","Ver_Alarm_End","CANARYTurb_Alarm_Start","CANARYTurb_Alarm_End","FULL_MATCH","PARTIAL_MATCH"
"2024-10-06 22:15:00",0,2.6,0,0,0,0,0,999,"999"
"2024-10-06 22:30:00",0,2.6,0,0,0,0,0,999,"999"
"2024-10-06 22:45:00",0,2.3,0,0,0,0,0,999,"999"
"2024-10-06 23:00:00",0,2.7,0,0,0,0,0,999,"999"
"2024-10-06 23:15:00",0,2.7,0,0,0,0,0,999,"999"
"2024-10-06 23:30:00",0,2.5,0,0,0,0,0,999,"999"
"2024-10-06 23:45:00",0,2.6,0,0,0,0,0,999,"999"
"2024-10-07 00:00:00",0,2.5,0,0,0,0,0,999,"999"
"2024-10-07 00:15:00",0,4.3,0,0,0,0,0,999,"999"
"2024-10-07 00:30:00",0,2.6,0,0,0,0,0,999,"999"
"2024-10-07 00:45:00",0,2.6,0,0,0,0,0,999,"999"
"2024-10-07 01:00:00",0,2.5,0,0,0,0,0,999,"999"
"2024-10-07 01:15:00",0,2.7,0,0,0,0,0,999,"999"
"2024-10-07 01:30:00",0,2.6,0,0,0,0,0,999,"999"
"2024-10-07 01:45:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-07 02:00:00",0.003906,2.5,0,0,0,0,0,999,"999"
"2024-10-07 02:15:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-07 02:30:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-07 02:45:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-07 03:00:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-07 03:15:00",0.003906,2.5,0,0,0,0,0,999,"999"
"2024-10-07 03:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 03:45:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-07 04:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 04:15:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-07 04:30:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-07 04:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 05:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 05:15:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-07 05:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 05:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 06:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 06:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 06:30:00",0.035156,3.5,0,0,0,0,0,999,"999"
"2024-10-07 06:45:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-07 07:00:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-07 07:15:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-07 07:30:00",0.035156,3.1,0,0,0,0,0,999,"999"
"2024-10-07 07:45:00",0.035156,2.8,0,0,0,0,0,999,"999"
"2024-10-07 08:00:00",0.035156,3,0,0,0,0,0,999,"999"
"2024-10-07 08:15:00",0.035156,3.1,0,0,0,0,0,999,"999"
"2024-10-07 08:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 08:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 09:00:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 09:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 09:30:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 09:45:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-07 10:00:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 10:15:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 10:30:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 10:45:00",0.003906,3.8,0,0,0,0,0,999,"999"
"2024-10-07 11:00:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-07 11:15:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 11:30:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-07 11:45:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-07 12:00:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 12:15:00",0.003906,3.8,0,0,0,0,0,999,"999"
"2024-10-07 12:30:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-07 12:45:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-07 13:00:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 13:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 13:30:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 13:45:00",0.003906,3.7,0,0,0,0,0,999,"999"
"2024-10-07 14:00:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-07 14:15:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 14:30:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-07 14:45:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-07 15:00:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 15:15:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 15:30:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 15:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 16:00:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 16:15:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 16:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 16:45:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 17:00:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 17:15:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 17:30:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-07 17:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 18:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 18:15:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 18:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 18:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 19:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 19:15:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-07 19:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-07 19:45:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-07 20:00:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-07 20:15:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-07 20:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 20:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 21:00:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-07 21:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-07 21:30:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-07 21:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 22:00:00",0.003906,2.5,0,0,0,0,0,999,"999"
"2024-10-07 22:15:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 22:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 22:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-07 23:00:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-07 23:15:00",0.035156,150.5,1,1,0,0,0,999,"999"
"2024-10-07 23:30:00",0.144531,8.8,1,0,0,0,0,999,"999"
"2024-10-07 23:45:00",0.363281,5.2,1,0,0,0,0,999,"999"
"2024-10-08 00:00:00",0.636719,105.5,1,0,0,0,0,999,"999"
"2024-10-08 00:15:00",0.855469,89.2,1,0,0,0,0,999,"999"
"2024-10-08 00:30:00",0.964844,20,1,0,0,0,0,999,"999"
"2024-10-08 00:45:00",0.996094,11.2,1,0,0,0,0,999,"999"
"2024-10-08 01:00:00",1,4.9,1,0,0,1,0,999,"999"
"2024-10-08 01:15:00",1,542.6,1,0,0,0,0,999,"999"
"2024-10-08 01:30:00",1,6.8,1,0,0,0,0,999,"999"
"2024-10-08 01:45:00",1,5.6,1,0,0,0,0,999,"999"
"2024-10-08 02:00:00",1,5.4,1,0,0,0,0,999,"999"
"2024-10-08 02:15:00",1,79.8,1,0,0,0,0,999,"999"
"2024-10-08 02:30:00",1,6,1,0,0,0,0,999,"999"
"2024-10-08 02:45:00",1,110.1,1,0,1,0,0,999,"TRUE"
"2024-10-08 03:00:00",1,2.8,0,0,0,0,0,999,"999"
"2024-10-08 03:15:00",1,2.9,0,0,0,0,0,999,"999"
"2024-10-08 03:30:00",1,2.8,0,0,0,0,0,999,"999"
"2024-10-08 03:45:00",1,2.9,0,0,0,0,1,999,"999"
"2024-10-08 04:00:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-08 04:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 04:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 04:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 05:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 05:15:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 05:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 05:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 06:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 06:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 06:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 06:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 07:00:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-08 07:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 07:30:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-08 07:45:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-08 08:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 08:15:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-08 08:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 08:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 09:00:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-08 09:15:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-08 09:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-08 09:45:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-08 10:00:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-08 10:15:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-08 10:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-08 10:45:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-08 11:00:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-08 11:15:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-08 11:30:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-08 11:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 12:00:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 12:15:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-08 12:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 12:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 13:00:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-08 13:15:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-08 13:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 13:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 14:00:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 14:15:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 14:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 14:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 15:00:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 15:15:00",0.003906,4.2,0,0,0,0,0,999,"999"
"2024-10-08 15:30:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-08 15:45:00",0.035156,2.8,0,0,0,0,0,999,"999"
"2024-10-08 16:00:00",0.035156,2.8,0,0,0,0,0,999,"999"
"2024-10-08 16:15:00",0.035156,3,0,0,0,0,0,999,"999"
"2024-10-08 16:30:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-08 16:45:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-08 17:00:00",0.035156,2.7,0,0,0,0,0,999,"999"
"2024-10-08 17:15:00",0.035156,2.8,0,0,0,0,0,999,"999"
"2024-10-08 17:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 17:45:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-08 18:00:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 18:15:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-08 18:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 18:45:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 19:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 19:15:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 19:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 19:45:00",0.003906,2.6,0,0,0,0,0,999,"999"
"2024-10-08 20:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 20:15:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-08 20:30:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-08 20:45:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-08 21:00:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-08 21:15:00",0.003906,2.7,0,0,0,0,0,999,"999"
"2024-10-08 21:30:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-08 21:45:00",0.003906,2.4,0,0,0,0,0,999,"999"
"2024-10-08 22:00:00",0.035156,2.7,0,0,0,0,0,999,"999"
"2024-10-08 22:15:00",0.035156,2.7,0,0,0,0,0,999,"999"
"2024-10-08 22:30:00",0.035156,2.8,0,0,0,0,0,999,"999"
"2024-10-08 22:45:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-08 23:00:00",0.035156,2.8,0,0,0,0,0,999,"999"
"2024-10-08 23:15:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-08 23:30:00",0.035156,2.7,0,0,0,0,0,999,"999"
"2024-10-08 23:45:00",0.035156,2.9,0,0,0,0,0,999,"999"
"2024-10-09 00:00:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-09 00:15:00",0.003906,2.8,0,0,0,0,0,999,"999"
"2024-10-09 00:30:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-09 00:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-09 01:00:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-09 01:15:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 01:30:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-09 01:45:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-09 02:00:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 02:15:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 02:30:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-09 02:45:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 03:00:00",0.035156,3.1,0,0,0,0,0,999,"999"
"2024-10-09 03:15:00",0.035156,3.3,0,0,0,0,0,999,"999"
"2024-10-09 03:30:00",0.035156,3.3,0,0,0,0,0,999,"999"
"2024-10-09 03:45:00",0.035156,3.2,0,0,0,0,0,999,"999"
"2024-10-09 04:00:00",0.035156,3.4,0,0,0,0,0,999,"999"
"2024-10-09 04:15:00",0.035156,3.6,0,0,0,0,0,999,"999"
"2024-10-09 04:30:00",0.144531,3.4,0,0,0,0,0,999,"999"
"2024-10-09 04:45:00",0.144531,3.4,0,0,0,0,0,999,"999"
"2024-10-09 05:00:00",0.035156,3.4,0,0,0,0,0,999,"999"
"2024-10-09 05:15:00",0.035156,3.9,0,0,0,0,0,999,"999"
"2024-10-09 05:30:00",0.144531,3.7,0,0,0,0,0,999,"999"
"2024-10-09 05:45:00",0.144531,3.9,0,0,0,0,0,999,"999"
"2024-10-09 06:00:00",0.144531,3.4,0,0,0,0,0,999,"999"
"2024-10-09 06:15:00",0.144531,3.5,0,0,0,0,0,999,"999"
"2024-10-09 06:30:00",0.035156,3.6,0,0,0,0,0,999,"999"
"2024-10-09 06:45:00",0.035156,3.7,0,0,0,0,0,999,"999"
"2024-10-09 07:00:00",0.035156,3.3,0,0,0,0,0,999,"999"
"2024-10-09 07:15:00",0.035156,3.6,0,0,0,0,0,999,"999"
"2024-10-09 07:30:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-09 07:45:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-09 08:00:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-09 08:15:00",0.003906,4,0,0,0,0,0,999,"999"
"2024-10-09 08:30:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-09 08:45:00",0.003906,3.7,0,0,0,0,0,999,"999"
"2024-10-09 09:00:00",0.003906,4.2,0,0,0,0,0,999,"999"
"2024-10-09 09:15:00",0.003906,4.3,0,0,0,0,0,999,"999"
"2024-10-09 09:30:00",0.003906,3.9,0,0,0,0,0,999,"999"
"2024-10-09 09:45:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-09 10:00:00",0.003906,4.2,0,0,0,0,0,999,"999"
"2024-10-09 10:15:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-09 10:30:00",0.003906,3.7,0,0,0,0,0,999,"999"
"2024-10-09 10:45:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-09 11:00:00",0.003906,4.3,0,0,0,0,0,999,"999"
"2024-10-09 11:15:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-09 11:30:00",0.003906,3.9,0,0,0,0,0,999,"999"
"2024-10-09 11:45:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-09 12:00:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-09 12:15:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-09 12:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 12:45:00",0.003906,4.7,0,0,0,0,0,999,"999"
"2024-10-09 13:00:00",0.035156,3.9,0,0,0,0,0,999,"999"
"2024-10-09 13:15:00",0.035156,3.6,0,0,0,0,0,999,"999"
"2024-10-09 13:30:00",0.035156,4,0,0,0,0,0,999,"999"
"2024-10-09 13:45:00",0.035156,3.2,0,0,0,0,0,999,"999"
"2024-10-09 14:00:00",0.035156,3.4,0,0,0,0,0,999,"999"
"2024-10-09 14:15:00",0.035156,3.2,0,0,0,0,0,999,"999"
"2024-10-09 14:30:00",0.035156,3.2,0,0,0,0,0,999,"999"
"2024-10-09 14:45:00",0.035156,3.2,0,0,0,0,0,999,"999"
"2024-10-09 15:00:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 15:15:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-09 15:30:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-09 15:45:00",0.003906,2.9,0,0,0,0,0,999,"999"
"2024-10-09 16:00:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 16:15:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 16:30:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-09 16:45:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 17:00:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-09 17:15:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 17:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 17:45:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-09 18:00:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 18:15:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-09 18:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 18:45:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-09 19:00:00",0.003906,3,0,0,0,0,0,999,"999"
"2024-10-09 19:15:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-09 19:30:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 19:45:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 20:00:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 20:15:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-09 20:30:00",0.003906,3.1,0,0,0,0,0,999,"999"
"2024-10-09 20:45:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 21:00:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 21:15:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 21:30:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-09 21:45:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 22:00:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-09 22:15:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 22:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-09 22:45:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-09 23:00:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-09 23:15:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 23:30:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-09 23:45:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-10 00:00:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-10 00:15:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-10 00:30:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-10 00:45:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-10 01:00:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-10 01:15:00",0.003906,3.3,0,0,0,0,0,999,"999"
"2024-10-10 01:30:00",0.003906,3.2,0,0,0,0,0,999,"999"
"2024-10-10 01:45:00",0.003906,3.5,0,0,0,0,0,999,"999"
"2024-10-10 02:00:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-10 02:15:00",0.003906,3.4,0,0,0,0,0,999,"999"
"2024-10-10 02:30:00",0.003906,9.3,0,0,0,0,0,999,"999"
"2024-10-10 02:45:00",0.035156,3.4,0,0,0,0,0,999,"999"
"2024-10-10 03:00:00",0.035156,3.8,0,0,0,0,0,999,"999"
"2024-10-10 03:15:00",0.144531,3.6,0,0,0,0,0,999,"999"
"2024-10-10 03:30:00",0.144531,3.7,0,0,0,0,0,999,"999"
"2024-10-10 03:45:00",0.144531,3.6,0,0,0,0,0,999,"999"
"2024-10-10 04:00:00",0.144531,3.4,0,0,0,0,0,999,"999"
"2024-10-10 04:15:00",0.144531,3.7,0,0,0,0,0,999,"999"
"2024-10-10 04:30:00",0.363281,3.6,0,0,0,0,0,999,"999"
"2024-10-10 04:45:00",0.144531,3.4,0,0,0,0,0,999,"999"
"2024-10-10 05:00:00",0.144531,3.4,0,0,0,0,0,999,"999"
"2024-10-10 05:15:00",0.035156,3.6,0,0,0,0,0,999,"999"
"2024-10-10 05:30:00",0.035156,3.6,0,0,0,0,0,999,"999"
"2024-10-10 05:45:00",0.035156,3.5,0,0,0,0,0,999,"999"
"2024-10-10 06:00:00",0.035156,3.6,0,0,0,0,0,999,"999"
"2024-10-10 06:15:00",0.035156,3.7,0,0,0,0,0,999,"999"
"2024-10-10 06:30:00",0.003906,3.6,0,0,0,0,0,999,"999"
"2024-10-10 06:45:00",0.003906,3.7,0,0,0,0,0,999,"999"
"2024-10-10 07:00:00",0.003906,3.6,0,0,0,0,0,999,"999"
